Age,Daily_Usage_Hours,Platforms_Used_Count,Posts_Per_Week,Notifications_Per_Day,FOMO_Score,Social_Comparison_Score,Validation_Seeking_Score,Scroll_Without_Purpose,Anxiety_Score,Depression_Score,Loneliness_Score,Self_Esteem_Score,Sleep_Quality_Score,Sleep_Hours,Productivity_Loss_Score,Offline_Relationship_Quality,Physical_Activity_Hrs_Week,Screen_Free_Time_Hrs,Mental_Wellbeing_Score,Addiction_Level,Gender_Male,Gender_Non-binary,Occupation_Student,Occupation_Unemployed,Occupation_Working Professional,Relationship_Status_Married,Relationship_Status_Single,Primary_Platform_Instagram,Primary_Platform_Snapchat,Primary_Platform_TikTok,Primary_Platform_Twitter/X,Primary_Platform_YouTube,Late_Night_Usage_Yes,First_Check_Morning_After 30 min,First_Check_Morning_Within 5 min,Tried_To_Cut_Back_Yes,Failed_To_Cut_Back_Yes
18.0,5.8,4.0,4.0,53.0,3.4,3.9,7.2,6.4,0.5,5.3,3.9,3.8,6.4,5.9,1.7,5.6,2.6,5.1,7.7,Low,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
29.0,3.3,5.0,7.0,93.0,5.7,3.8,4.0,4.0,5.1,2.8,4.3,7.4,3.0,6.6,9.8,6.7,1.2,4.6,6.9,Low,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
29.0,5.8,3.0,6.0,54.0,1.4,8.3,5.1,5.4,2.3,6.0,4.4,3.5,4.9,7.7,6.9,1.3,2.4,5.6,4.4,Severe,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
43.0,6.5,3.0,2.0,48.0,10.0,8.6,7.3,3.3,5.5,4.9,0.3,4.2,5.0,7.4,6.6,10.0,3.2,3.0,6.0,Moderate,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
35.0,3.3,2.0,4.0,44.0,6.2,2.3,6.6,4.6,6.7,8.5,3.3,4.8,3.7,5.3,3.0,5.4,4.2,5.2,7.8,Low,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True
36.0,3.3,1.0,10.0,58.0,6.8,4.5,6.8,1.9,5.8,3.0,2.4,6.4,6.5,8.0,8.4,6.0,2.0,0.5,7.9,Low,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
43.0,0.5,5.0,4.0,79.0,8.4,5.7,4.6,2.8,5.8,3.4,4.5,2.0,6.2,8.2,5.2,5.4,2.1,3.5,6.7,Moderate,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30.0,7.8,4.0,4.0,5.0,4.1,4.0,7.5,7.5,6.5,4.9,4.5,6.4,5.0,8.7,9.1,6.9,2.7,1.8,6.6,Moderate,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False
42.0,4.9,1.0,1.0,66.0,5.6,8.7,8.2,10.0,7.0,3.7,5.2,4.1,7.5,6.8,5.3,0.6,0.4,0.7,4.3,Severe,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
18.0,7.5,3.0,3.0,95.0,5.3,3.4,4.2,5.2,6.1,8.7,5.0,5.9,5.1,5.8,7.9,8.0,0.3,4.0,7.1,Low,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
31.0,1.2,1.0,4.0,33.0,4.3,2.0,5.1,5.0,5.6,3.2,1.1,3.8,4.6,4.9,6.3,8.5,2.3,1.7,8.1,Low,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False
19.0,0.5,1.0,4.0,46.0,5.1,5.9,4.7,4.0,6.5,4.7,8.0,7.0,6.9,6.4,6.1,6.7,5.1,4.3,8.0,Low,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
26.0,5.2,4.0,4.0,5.0,2.6,4.4,6.7,4.7,4.0,5.8,1.4,6.8,5.6,4.7,5.2,1.7,4.5,3.9,6.3,Moderate,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True
23.0,2.7,3.0,4.0,59.0,6.1,5.5,4.6,4.3,6.1,5.1,5.8,2.6,6.2,5.8,7.3,6.5,5.1,2.8,6.2,Moderate,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False
41.0,4.9,3.0,5.0,70.0,2.6,4.1,4.4,1.2,4.9,4.8,4.7,8.2,5.3,7.8,3.1,5.5,1.0,4.4,8.2,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
41.0,2.9,1.0,3.0,103.0,5.3,1.4,9.6,6.7,8.5,4.4,6.7,5.8,4.5,7.0,4.0,3.7,3.3,3.7,5.2,High,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True
37.0,6.3,4.0,4.0,6.0,4.3,6.9,4.3,6.3,6.5,3.4,6.1,0.3,6.2,6.5,5.0,2.3,3.6,2.6,6.1,Moderate,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
26.0,3.8,3.0,4.0,33.0,4.8,0.9,2.1,6.7,7.3,0.0,4.5,5.3,6.3,6.4,10.0,6.3,1.0,0.0,8.4,Low,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
30.0,4.2,4.0,7.0,58.0,4.6,5.1,6.9,5.5,9.6,3.3,3.0,9.4,2.1,6.7,3.7,7.7,0.5,0.4,8.1,Low,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
38.0,5.6,4.0,2.0,63.0,8.3,3.3,4.9,6.9,5.1,5.4,3.0,4.4,10.0,6.6,2.3,7.0,3.8,3.3,5.8,High,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
28.0,3.6,1.0,6.0,80.0,4.2,6.6,4.8,2.1,10.0,5.2,4.8,7.1,5.9,8.0,6.5,4.3,0.7,3.4,6.8,Moderate,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True
33.0,4.4,4.0,4.0,116.0,0.0,5.5,3.5,3.4,8.0,3.7,2.7,6.4,9.3,6.6,8.6,9.0,2.4,1.8,7.5,Low,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True
22.0,7.3,3.0,4.0,60.0,7.8,3.5,5.3,3.2,3.7,3.6,2.4,5.4,5.5,6.6,7.0,6.1,4.5,6.0,6.6,High,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
18.0,4.4,2.0,1.0,88.0,3.3,4.9,3.6,7.7,6.3,6.5,2.9,4.8,7.8,6.0,5.3,3.8,3.4,0.1,7.4,Low,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
44.0,5.1,4.0,4.0,28.0,5.3,7.0,5.4,4.4,2.9,10.0,2.9,2.2,5.2,8.3,4.2,10.0,3.0,4.2,6.6,Moderate,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True
27.0,5.7,3.0,3.0,81.0,6.5,4.9,5.6,2.5,2.8,3.6,3.5,7.0,6.9,7.3,7.3,8.3,3.3,3.6,7.4,Moderate,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
27.0,4.8,3.0,2.0,147.0,6.4,7.3,6.2,7.4,4.8,5.9,4.5,6.1,5.5,6.5,6.5,8.6,2.2,1.5,4.1,Severe,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
30.0,5.7,6.0,4.0,64.0,4.6,3.7,6.0,2.1,9.1,4.5,4.7,7.9,6.6,5.0,5.4,6.3,2.5,3.2,6.6,Moderate,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
44.0,8.7,2.0,3.0,39.0,4.1,6.7,3.7,6.1,7.2,7.5,5.0,8.3,4.0,7.9,7.0,5.2,4.5,2.2,5.8,High,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
23.0,6.9,5.0,5.0,80.0,3.8,5.0,4.2,5.3,3.9,5.7,6.2,5.2,3.8,5.4,4.7,4.6,1.4,3.1,6.0,Moderate,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
37.0,1.5,3.0,6.0,20.0,3.9,7.4,7.1,4.7,7.7,6.7,4.1,4.8,7.5,6.8,0.3,7.1,3.7,5.4,6.1,Moderate,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
21.0,0.5,3.0,4.0,147.0,1.2,3.8,4.5,7.3,5.8,6.2,4.7,5.6,8.0,5.8,9.6,4.9,4.0,2.1,6.4,Moderate,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
36.0,2.7,3.0,2.0,58.0,5.7,2.4,7.4,4.7,4.8,3.7,5.7,5.9,6.4,8.6,4.4,3.9,5.2,3.1,6.6,Moderate,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False
21.0,0.5,5.0,5.0,24.0,6.7,3.9,5.1,6.8,7.9,5.2,3.1,8.0,7.5,4.2,6.6,3.1,0.3,3.0,5.7,High,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False
36.0,0.5,1.0,4.0,86.0,4.1,7.7,4.1,3.5,4.7,4.9,0.8,3.2,3.8,6.3,6.3,8.6,3.2,3.0,7.6,Low,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
27.0,2.3,2.0,3.0,22.0,3.6,6.8,6.5,5.7,0.9,6.7,4.3,2.0,2.0,6.4,3.4,4.9,2.4,3.5,6.3,Moderate,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
42.0,2.5,1.0,1.0,41.0,5.9,4.3,5.4,4.4,3.3,0.2,5.8,6.7,3.5,7.2,7.9,5.8,2.3,5.1,7.8,Low,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False
22.0,5.0,2.0,5.0,97.0,3.0,4.0,8.4,6.1,3.6,2.5,5.7,4.9,3.8,8.6,8.2,9.3,3.5,2.0,5.5,Moderate,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
32.0,5.6,5.0,5.0,35.0,4.3,7.9,6.6,5.4,5.6,5.5,2.5,6.6,5.5,6.6,2.6,4.3,1.6,2.8,7.4,Moderate,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
25.0,9.3,3.0,4.0,113.0,1.8,7.7,7.6,6.7,5.7,1.7,2.0,5.7,6.7,5.5,4.8,7.1,0.2,4.6,5.8,High,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
30.0,3.0,1.0,5.0,5.0,8.0,7.8,4.3,7.4,2.2,4.4,0.0,7.2,5.5,7.0,4.8,4.7,0.9,3.7,7.9,Low,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
20.0,3.2,5.0,6.0,34.0,5.9,3.3,5.0,10.0,0.0,5.4,5.7,1.8,7.2,4.7,7.9,3.3,4.1,1.9,5.3,High,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True
19.0,5.0,6.0,5.0,17.0,1.2,4.7,7.7,7.7,6.9,3.2,6.3,4.6,5.4,5.6,6.9,6.0,1.7,2.4,6.9,Moderate,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
35.0,6.9,2.0,3.0,80.0,4.1,5.2,6.2,6.2,1.3,4.2,2.9,6.1,1.8,6.6,5.6,5.6,4.2,2.6,7.3,Moderate,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
24.0,4.0,2.0,2.0,85.0,4.8,5.6,5.3,6.5,4.5,4.4,4.0,5.6,2.9,5.9,6.2,7.6,2.4,2.1,7.9,Moderate,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
24.0,2.6,4.0,6.0,56.0,3.1,7.1,5.0,6.3,4.4,6.8,8.1,6.4,7.6,6.5,5.0,7.6,3.0,4.2,7.4,Low,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
44.0,0.5,1.0,4.0,113.0,8.9,6.9,2.6,5.9,4.8,8.7,6.6,6.1,4.6,4.0,3.1,4.2,4.5,3.5,5.8,High,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
41.0,6.4,2.0,6.0,22.0,3.6,3.4,6.6,5.0,6.0,7.9,3.9,5.4,3.2,4.9,8.3,6.4,0.4,1.7,6.8,Moderate,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
15.0,4.0,3.0,5.0,68.0,4.7,6.1,4.7,6.0,3.5,4.8,4.7,6.9,7.7,4.8,5.5,4.7,4.8,3.6,6.0,High,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
43.0,7.9,2.0,3.0,33.0,3.9,5.5,3.4,7.5,4.9,6.3,6.7,5.5,4.8,5.9,3.4,6.3,3.4,5.2,7.7,Low,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True
37.0,8.5,2.0,3.0,10.0,5.9,3.2,2.9,5.2,5.2,4.9,7.7,4.2,7.4,6.3,4.7,7.3,3.0,2.1,6.1,High,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
17.0,8.7,6.0,1.0,20.0,4.5,5.6,4.0,3.5,5.4,1.9,2.3,5.6,7.8,6.0,7.6,5.3,0.0,2.0,7.3,Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
27.0,5.6,3.0,8.0,102.0,5.6,4.5,3.9,3.4,7.8,3.3,4.8,7.1,6.7,7.2,7.6,1.3,3.8,2.0,5.6,High,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
21.0,6.5,4.0,1.0,91.0,8.0,7.8,5.3,6.3,6.6,1.2,4.5,6.6,3.1,8.1,5.0,5.6,5.6,4.1,3.2,Severe,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
23.0,1.6,1.0,1.0,55.0,3.2,4.2,5.4,5.9,5.6,5.4,5.2,4.0,3.9,6.4,2.7,8.1,2.4,2.2,7.2,Low,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
17.0,5.5,3.0,4.0,80.0,5.2,1.9,6.3,4.3,7.1,5.8,4.9,6.7,9.2,6.6,6.4,5.4,1.9,0.1,7.7,Low,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True
42.0,3.8,1.0,0.0,92.0,5.5,1.2,3.7,4.6,7.2,4.1,3.9,6.6,0.0,6.0,3.6,5.5,0.0,3.2,8.4,Low,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
25.0,6.8,1.0,5.0,99.0,4.6,4.5,7.6,5.7,5.8,6.6,3.8,1.7,5.8,5.4,4.9,7.2,4.8,4.0,5.2,Severe,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
29.0,3.4,2.0,2.0,36.0,2.5,3.9,5.4,2.1,2.1,0.2,2.3,7.0,9.7,6.0,9.2,4.3,0.2,3.0,8.5,Low,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
35.0,4.0,2.0,4.0,49.0,7.9,2.9,5.9,5.4,6.3,1.2,5.5,5.7,8.4,7.6,4.8,7.7,0.0,3.3,7.5,Moderate,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
32.0,2.7,4.0,4.0,5.0,3.1,4.5,5.0,8.1,2.8,7.9,4.9,5.4,4.7,6.8,6.5,5.7,3.0,3.1,5.9,High,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True
44.0,8.5,3.0,6.0,37.0,2.5,5.1,5.4,4.1,5.3,5.1,5.3,3.3,7.0,6.8,5.3,3.4,1.6,1.5,5.9,Severe,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True
21.0,4.8,4.0,2.0,81.0,3.8,4.2,2.7,2.3,3.7,5.0,3.1,5.3,0.2,4.6,9.8,7.2,5.3,2.0,6.0,Moderate,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
25.0,2.4,3.0,8.0,52.0,5.0,3.8,5.2,6.0,5.2,5.5,5.1,4.7,4.1,4.7,4.9,3.9,3.7,4.4,6.2,Moderate,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
32.0,3.7,4.0,4.0,76.0,0.5,2.3,3.8,5.8,5.3,3.5,4.8,3.5,7.1,6.5,2.5,9.3,0.3,1.4,7.5,Low,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
20.0,1.7,3.0,6.0,117.0,2.4,4.9,1.8,6.9,5.1,1.6,6.0,3.5,5.5,6.7,6.2,5.7,5.9,5.4,7.4,Moderate,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
30.0,7.2,3.0,2.0,43.0,4.0,5.9,4.7,7.4,2.2,2.0,3.8,3.1,5.3,7.9,1.8,5.8,4.6,1.6,5.4,High,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
32.0,7.2,5.0,6.0,93.0,5.7,6.9,9.6,5.1,10.0,6.1,3.2,6.7,7.0,6.9,4.9,7.7,5.9,0.6,5.5,High,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False
37.0,4.9,3.0,2.0,108.0,4.2,5.5,6.7,3.0,7.9,6.0,4.5,6.9,4.3,8.7,2.2,7.3,2.6,3.6,8.0,Low,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False
27.0,5.2,3.0,10.0,55.0,4.3,5.4,3.5,6.2,5.1,4.5,4.1,5.0,3.5,6.6,3.5,5.3,3.6,4.2,5.1,High,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True
24.0,1.4,5.0,7.0,110.0,2.6,7.6,3.2,2.2,4.0,4.5,6.4,5.7,3.9,4.1,3.2,4.9,5.1,1.3,7.0,Moderate,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True
23.0,7.9,8.0,3.0,98.0,1.1,5.5,5.0,6.5,7.2,6.2,2.8,6.6,2.5,6.2,5.6,7.2,2.8,4.3,4.4,Severe,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
43.0,4.4,3.0,3.0,103.0,0.8,6.0,5.3,6.4,6.0,9.5,5.5,1.6,5.5,8.2,1.1,3.4,4.6,1.7,7.8,Moderate,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True
37.0,9.0,1.0,6.0,97.0,6.4,7.0,7.0,10.0,5.9,8.3,6.0,6.4,4.0,5.8,5.7,5.2,0.2,5.0,4.3,Severe,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
30.0,3.3,2.0,5.0,126.0,5.9,8.0,2.0,3.3,6.6,6.0,5.2,4.9,5.1,6.1,5.7,6.2,2.6,3.4,6.1,Moderate,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
20.0,5.6,1.0,2.0,65.0,7.0,3.6,5.1,2.4,5.9,6.0,6.5,3.0,0.8,6.1,4.2,2.8,3.1,2.4,6.0,High,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True
24.0,6.4,3.0,6.0,31.0,6.0,3.1,5.3,2.9,5.1,3.4,3.6,5.2,6.6,7.5,6.5,4.3,2.9,2.3,6.9,Moderate,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
38.0,6.3,5.0,6.0,64.0,5.2,7.1,6.6,3.8,9.4,4.8,4.7,4.8,5.5,7.0,1.1,4.7,4.3,3.4,6.7,Moderate,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
36.0,4.3,2.0,4.0,84.0,2.4,6.8,2.8,2.6,0.1,1.4,3.7,4.0,4.1,6.7,7.5,7.2,5.7,4.2,6.5,Moderate,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
19.0,6.9,3.0,4.0,116.0,5.7,5.7,5.4,7.0,1.5,2.4,1.0,3.0,3.9,6.1,4.9,4.5,2.6,4.2,5.2,Moderate,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
42.0,5.4,5.0,4.0,76.0,8.6,5.9,8.0,6.5,6.8,2.4,3.1,7.5,7.3,5.8,4.1,3.6,4.3,1.7,6.9,Moderate,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False
27.0,4.6,3.0,3.0,165.0,3.0,8.9,6.0,9.0,5.6,7.1,3.5,0.9,4.1,7.2,4.0,4.3,1.1,1.9,1.5,Severe,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True
24.0,2.3,2.0,3.0,48.0,5.2,7.0,7.9,5.1,1.1,4.5,0.7,2.3,8.6,5.3,6.2,7.7,2.2,3.9,7.8,Low,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
26.0,7.3,3.0,4.0,5.0,2.5,10.0,5.4,7.7,2.7,5.0,5.7,4.3,5.5,6.6,3.1,4.5,3.7,2.8,5.9,Moderate,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False
21.0,4.6,2.0,2.0,54.0,3.5,5.5,7.0,4.9,4.1,4.5,2.6,3.8,4.7,7.0,5.1,4.4,2.6,6.2,7.8,Low,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False
39.0,5.6,1.0,2.0,52.0,2.4,5.6,5.6,6.6,6.8,4.5,0.6,5.3,6.9,5.4,4.6,6.8,4.7,3.0,7.6,Moderate,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
16.0,4.4,7.0,4.0,94.0,6.4,7.2,5.0,4.6,4.7,4.5,1.8,7.4,6.9,8.2,4.4,5.9,6.6,2.3,6.0,Moderate,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True
36.0,5.3,2.0,7.0,60.0,5.5,5.6,5.7,4.4,1.4,2.8,7.9,3.2,4.2,6.2,3.6,5.8,2.2,3.9,6.2,Moderate,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
36.0,3.7,3.0,3.0,76.0,4.1,4.1,4.7,0.6,7.3,3.1,5.5,7.4,6.2,10.0,6.8,4.5,0.0,3.4,7.5,Low,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
26.0,10.1,4.0,2.0,75.0,4.1,5.0,4.5,7.0,7.5,7.4,5.1,4.1,2.6,5.5,3.4,3.3,4.7,1.0,3.5,Severe,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False
43.0,8.5,3.0,1.0,79.0,3.1,2.8,0.0,5.4,6.8,4.5,5.4,8.5,7.8,6.7,1.7,2.6,4.0,1.5,7.7,Low,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False
39.0,6.0,4.0,8.0,24.0,6.8,4.1,4.9,6.8,6.8,5.8,5.5,9.7,7.2,4.0,1.7,2.3,1.3,1.7,3.7,Severe,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True
34.0,5.1,5.0,2.0,20.0,4.9,4.1,4.6,0.6,4.0,9.1,6.2,5.3,2.7,7.4,2.4,5.5,1.5,4.9,8.0,Low,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
38.0,6.0,3.0,5.0,72.0,5.2,4.9,3.3,8.5,4.6,0.8,4.1,4.9,5.3,6.6,5.0,5.0,3.4,2.8,5.4,High,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
38.0,2.7,1.0,2.0,62.0,5.8,5.8,4.5,6.8,2.3,4.6,4.9,6.5,8.5,6.5,5.9,9.9,3.1,1.9,7.7,Low,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
40.0,5.8,7.0,6.0,79.0,8.1,5.9,3.5,4.8,4.5,3.4,0.4,4.5,6.6,4.1,3.1,5.1,2.7,4.7,5.0,Severe,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False
27.0,4.3,5.0,4.0,87.0,5.6,6.8,7.9,7.2,4.7,5.3,4.8,7.2,6.2,7.4,3.8,4.4,5.1,3.7,5.6,High,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,False
27.0,3.6,3.0,3.0,48.0,6.8,6.3,6.7,7.6,3.0,4.7,5.6,3.9,6.7,6.8,3.7,7.1,3.1,4.7,6.5,Moderate,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28.0,3.0,7.0,5.0,100.0,5.6,7.8,3.7,4.7,5.2,4.5,5.2,8.1,6.1,6.2,5.9,8.0,3.0,3.5,4.4,Severe,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True
19.0,3.1,3.0,8.0,61.0,8.2,4.7,8.5,5.5,8.3,2.3,6.0,4.4,4.7,7.1,4.1,7.9,3.0,2.6,6.1,Moderate,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
22.0,5.6,3.0,5.0,75.0,2.5,6.6,2.2,5.4,3.9,2.7,6.5,3.6,2.7,6.9,6.4,5.6,2.1,1.9,5.4,High,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True
36.0,4.6,6.0,4.0,53.0,6.7,7.7,3.6,7.5,5.0,4.5,2.3,4.5,2.6,6.4,5.0,8.5,2.9,3.4,4.6,Severe,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
41.0,2.8,1.0,3.0,62.0,5.2,6.7,5.7,4.4,5.6,5.0,5.6,4.6,3.5,8.2,6.1,4.8,5.7,0.1,7.7,Moderate,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False
24.0,5.4,5.0,3.0,62.0,6.5,5.6,4.2,1.6,0.2,3.5,6.6,7.4,2.1,7.6,3.8,4.3,0.0,3.1,4.8,Severe,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True
21.0,4.8,4.0,3.0,118.0,4.6,2.0,6.4,4.1,2.7,4.0,3.7,10.0,4.7,3.7,5.3,9.2,5.1,3.8,8.1,Low,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
30.0,4.3,5.0,2.0,100.0,5.6,6.3,4.2,7.3,4.5,6.5,3.2,5.9,6.3,5.7,4.6,3.0,4.2,2.7,6.3,Moderate,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False
26.0,7.7,3.0,3.0,19.0,5.5,8.9,2.7,3.0,0.3,7.1,3.6,3.5,8.4,7.1,3.9,7.4,2.7,0.0,7.6,Low,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
42.0,4.0,2.0,4.0,58.0,0.9,5.8,3.7,6.4,6.4,3.8,8.7,5.5,3.7,6.8,3.6,5.0,3.3,5.0,7.8,Low,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
33.0,1.6,2.0,2.0,72.0,9.2,6.5,7.8,6.9,2.5,5.1,5.0,5.8,7.6,6.4,4.4,7.1,3.5,5.3,5.4,Severe,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
43.0,4.8,6.0,3.0,47.0,7.2,4.5,4.8,6.3,5.8,5.1,2.7,5.7,3.6,5.4,7.5,6.2,2.0,0.0,6.7,Moderate,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
31.0,2.4,2.0,8.0,76.0,6.1,4.0,3.4,5.5,3.1,1.8,5.5,6.2,6.1,7.7,2.6,4.0,3.3,3.1,7.5,Low,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False
20.0,6.3,4.0,6.0,103.0,5.5,6.3,4.7,6.9,5.1,3.3,6.7,5.6,8.1,4.6,4.7,6.0,4.1,4.7,7.0,Moderate,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.0,5.8,6.0,0.0,46.0,3.0,3.3,0.2,6.0,3.8,4.8,2.7,4.9,3.0,6.7,6.6,4.7,2.5,5.4,6.9,Moderate,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
28.0,3.8,2.0,6.0,41.0,2.4,3.8,3.3,6.9,2.3,8.2,9.0,6.0,8.3,6.7,9.2,7.0,4.3,3.5,8.8,Low,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
15.0,5.6,6.0,2.0,65.0,6.7,3.9,4.0,4.5,9.2,2.9,8.0,10.0,4.5,8.6,2.7,3.4,3.5,2.3,5.5,High,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
